validation_class,tc_id,ucs_id,uc_id,use_case,scenario,test_case_title,tc_sheet,differentiation_tier,moat_classification,priority,detection_id,detection_type,target_dataset,pov_scenario_id,pov_scenario_payload,mitre_techniques,expected_signal,primary_kpi,threshold,detection_source,base_platform,required_addon,content_status,authoring_gap
POS,TC-CITH-18,UCS-CITH-18,UC-CITH,Accelerated Investigations & Threat Hunting,Search and Destroy Files across multiple hosts,Validate Search & Destroy Across Hosts — File hash/path search executes across entire managed cloud fleet,Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-116,Deploy test fixture representing Search and Destroy Files across multiple hosts,TBD,File hash/path search executes across entire managed cloud fleet,MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud · Cortex XSIAM,Cloud Runtime Security · Forensics · Extended Threat Hunting,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
PLT,TC-CITH-19,UCS-CITH-19,UC-CITH,Accelerated Investigations & Threat Hunting,Host Isolation,Validate Host Isolation & Containment — Network isolation of compromised cloud workloads executed within defined SLA (<2 min),Cloud,LEAD,Table Stakes,P2,,Platform-state assertion (no detection content),,POV-SC-004,Deploy SageMaker endpoint + Bedrock invocation + Lambda→OpenAI + shadow GPU VM with custom LLM,TBD,Network isolation of compromised cloud workloads executed within defined SLA (<2 min),SLA Compliance,<2 min,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud · Cortex XSIAM,Cloud Runtime Security · Forensics · Extended Threat Hunting,"N/A — assertion, not detection",GENERIC SCENARIO (shared by 12 TCs) — needs purpose-built payload
POS,TC-CITH-20,UCS-CITH-20,UC-CITH,Accelerated Investigations & Threat Hunting,Script Execution,Validate Remote Script Execution — Remediation scripts execute remotely on cloud workloads via Cortex Agent,Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-117,Deploy test fixture representing Script Execution,TBD,Remediation scripts execute remotely on cloud workloads via Cortex Agent,Remediation Success Rate,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud · Cortex XSIAM,Cloud Runtime Security · Forensics · Extended Threat Hunting,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-CITH-21,UCS-CITH-21,UC-CITH,Accelerated Investigations & Threat Hunting,Native Automation,Validate Native Response Automation — Automated response playbooks trigger on detection rules,Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-118,Deploy test fixture representing Native Automation,TBD,Automated response playbooks trigger on detection rules,Automation Rate,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud · Cortex XSIAM,Cloud Runtime Security · Forensics · Extended Threat Hunting,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-RSER-01,UCS-RSER-01,UC-RSER,Cloud Native Workload Protection,Support for Cloud Native Platforms,"Validate Cloud-Native Platform Deployment — Cortex Agent deploys to VMs (EC2, Azure VM, GCE), containers (EKS, AKS, GKE, ECS), and serverless (Lambda…",Cloud,LEAD,Cloud-Native,P2,,Posture policy assertion (no detection content),,POV-SC-119,Deploy test fixture representing Support for Cloud Native Platforms,TBD,"Cortex Agent deploys to VMs (EC2, Azure VM, GCE), containers (EKS, AKS, GKE, ECS), and serverless (Lambda, Azure Functions) using platform-native methods",MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud · Cortex XDR,Cloud Runtime Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-RSER-02,UCS-RSER-02,UC-RSER,Cloud Native Workload Protection,Agent Configurations,"Validate Agent Configuration Management — Agent configurations (prevention mode, logging level, exception rules) managed centrally via Cortex Cloud console",Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-120,Deploy test fixture representing Agent Configurations,TBD,"Agent configurations (prevention mode, logging level, exception rules) managed centrally via Cortex Cloud console",SLA Compliance,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud · Cortex XDR,Cloud Runtime Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-RSER-03,UCS-RSER-03,UC-RSER,Cloud Native Workload Protection,Support for On-Premises Workloads,"Validate On-Premises Workload Support — Cortex Agent deploys to on-prem workloads (bare metal, VMware, Hyper-V) with same telemetry and protection capabilities",Cloud,LEAD,Cloud-Native,P2,,Posture policy assertion (no detection content),,POV-SC-121,Deploy test fixture representing Support for On-Premises Workloads,TBD,"Cortex Agent deploys to on-prem workloads (bare metal, VMware, Hyper-V) with same telemetry and protection capabilities",Coverage %,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud · Cortex XDR,Cloud Runtime Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-RSER-04,UCS-RSER-04,UC-RSER,Cloud Native Workload Protection,Agent Upgrade Process,Validate Agent Upgrade Process — non-disruptive upgrade with zero endpoint downtime,Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-122,Deploy test fixture representing Agent Upgrade Process,TBD,Agent upgrades staged across environment groups (dev → staging → prod),MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud · Cortex XDR,Cloud Runtime Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
PLT,TC-RSER-06,UCS-RSER-05,UC-RSER,Cloud Native Workload Protection,Host Inventory,Validate Host Inventory & Coverage Analysis — Centralized host inventory shows all managed + unmanaged cloud workloads,Cloud,LEAD,Table Stakes,P2,,Platform-state assertion (no detection content),,POV-SC-003,"Provision 50+ net-new assets via Terraform across AWS/Azure/GCP (compute, storage, network, IAM)",TBD,Centralized host inventory shows all managed + unmanaged cloud workloads,Asset Discovery Coverage,Qualitative pass,Cortex Cloud Inventory (/api/v1/inventory),Cortex Cloud · Cortex XDR,Cloud Runtime Security,"N/A — assertion, not detection",GENERIC SCENARIO (shared by 12 TCs) — needs purpose-built payload · NO MEASURABLE THRESHOLD
POS,TC-WAAS-01,UCS-WAAS-01,UC-WAAS,Web API & Application Security,API Discovery & Inventory,"Validate API Discovery & Inventory — APIs discovered across cloud-native applications (API Gateway, ALB, Kubernetes Ingress) with endpoint enumeration",Cloud,MOAT,Table Stakes,P1,,Posture policy assertion (no detection content),,POV-SC-003,"Provision 50+ net-new assets via Terraform across AWS/Azure/GCP (compute, storage, network, IAM)",TBD,"APIs discovered across cloud-native applications (API Gateway, ALB, Kubernetes Ingress) with endpoint enumeration",Asset Discovery Coverage,Qualitative pass,Cortex Cloud Inventory (/api/v1/inventory),Cortex Cloud,Cloud Runtime Security,"N/A — assertion, not detection",GENERIC SCENARIO (shared by 12 TCs) — needs purpose-built payload · NO MEASURABLE THRESHOLD
POS,TC-WAAS-02,UCS-WAAS-02,UC-WAAS,Web API & Application Security,API Endpoints,Validate API Endpoint Security Assessment — API endpoints assessed for OWASP API Top 10 risks,Cloud,MOAT,Table Stakes,P1,,Posture policy assertion (no detection content),,POV-SC-037,Deploy test API with exposed endpoints + known OWASP API Top-10 vulnerabilities,TBD,API endpoints assessed for OWASP API Top 10 risks,MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Cloud Runtime Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
DET,TC-WAAS-03,UCS-WAAS-03,UC-WAAS,Web API & Application Security,Threat Detection,Validate Web Application Threat Detection — OWASP Top 10 web attacks detected with accurate classification,Cloud,MOAT,Table Stakes,P1,DET-WAAS-01,Cloud Runtime Policy (CDR),cloud_audit_logs · container_events,POV-SC-002,"Execute container/K8s attack (shell spawn, crypto-miner, reverse shell) via attack simulation (e.g., Stratus)",TBD,OWASP Top 10 web attacks detected with accurate classification,MTTD,Qualitative pass,Cortex Cloud Runtime Alerts + /api/v1/alerts,Cortex Cloud,Cloud Runtime Security,TO AUTHOR,GENERIC SCENARIO (shared by 14 TCs) — needs purpose-built payload · NO MITRE MAPPING · NO MEASURABLE THRESHOLD
DET,TC-WAAS-04,UCS-WAAS-04,UC-WAAS,Web API & Application Security,Threat Detection via XDR Agent,Validate Agent-Based Threat Detection (Runtime) — Cortex Agent detects web application attacks at runtime (in-process),Cloud,MOAT,Cloud-Native,P1,DET-WAAS-02,Cloud Runtime Policy (CDR),cloud_audit_logs · container_events,POV-SC-002,"Execute container/K8s attack (shell spawn, crypto-miner, reverse shell) via attack simulation (e.g., Stratus)",TBD,Cortex Agent detects web application attacks at runtime (in-process),MTTD,Qualitative pass,Cortex Cloud Runtime Alerts + /api/v1/alerts,Cortex Cloud,Cloud Runtime Security,TO AUTHOR,GENERIC SCENARIO (shared by 14 TCs) — needs purpose-built payload · NO MITRE MAPPING · NO MEASURABLE THRESHOLD
POS,TC-WAAS-05,UCS-WAAS-05,UC-WAAS,Web API & Application Security,Threat Protection via XDR Agent,Validate Agent-Based Threat Protection — protection doesn't require signature updates for zero-day exploits,Cloud,MOAT,Table Stakes,P1,,Posture policy assertion (no detection content),,POV-SC-037,Deploy test API with exposed endpoints + known OWASP API Top-10 vulnerabilities,TBD,Cortex Agent prevents web application exploitation in real-time,MTTD,<5%,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Cloud Runtime Security,"N/A — assertion, not detection",—
DET,TC-IACS-01,UCS-IACS-01,UC-IACS,Infrastructure-as-Code Scanning,IaC misconfigurations,"Validate IaC Misconfiguration Detection — Known misconfigurations detected across Terraform, CloudFormation, Pulumi, ARM, and Kubernetes manifests",Cloud,MOAT,Cloud-Native,P1,DET-IACS-01,Cloud Runtime Policy (CDR),cloud_audit_logs · container_events,POV-SC-002,"Execute container/K8s attack (shell spawn, crypto-miner, reverse shell) via attack simulation (e.g., Stratus)",TBD,"Known misconfigurations detected across Terraform, CloudFormation, Pulumi, ARM, and Kubernetes manifests",MTTD,Qualitative pass,Cortex Cloud Runtime Alerts + /api/v1/alerts,Cortex Cloud,Application Security,TO AUTHOR,GENERIC SCENARIO (shared by 14 TCs) — needs purpose-built payload · NO MITRE MAPPING · NO MEASURABLE THRESHOLD
POS,TC-IACS-02,UCS-IACS-02,UC-IACS,Infrastructure-as-Code Scanning,Technologies,"Validate support for a diverse set of IaC frameworks including Terraform (and modules), Kubernetes, Helm, Dockerfile, etc.",Cloud,MOAT,Cloud-Native,P1,,Posture policy assertion (no detection content),,POV-SC-123,Deploy test fixture representing Technologies,TBD,Scanning supports all target IaC frameworks with framework-specific policy sets,Coverage %,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
DET,TC-SCA-01,UCS-SCA-01,UC-SCA,Software Composition Analysis,Source Code Vulnerabilities,"Validate Dependency Vulnerability Detection — Known CVEs detected in direct and transitive dependencies across npm, pip, Maven, Go, NuGet",Cloud,LEAD,Table Stakes,P2,DET-SCA-01,Cloud Runtime Policy (CDR),cloud_audit_logs · container_events,POV-SC-012,"Deploy workloads with known CVEs (e.g., Log4Shell container, unpatched RDS); seed vulnerability intel",TBD,"Known CVEs detected in direct and transitive dependencies across npm, pip, Maven, Go, NuGet",MTTD,Qualitative pass,Cortex Cloud Runtime Alerts + /api/v1/alerts,Cortex Cloud,Application Security,TO AUTHOR,NO MITRE MAPPING · NO MEASURABLE THRESHOLD
POS,TC-SCA-02,UCS-SCA-02,UC-SCA,Software Composition Analysis,Vulnerability Prioritization,"Validate Vulnerability Prioritization — Vulnerabilities prioritized by exploitability (EPSS), fix availability, runtime reachability, and deployment context",Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-012,"Deploy workloads with known CVEs (e.g., Log4Shell container, unpatched RDS); seed vulnerability intel",TBD,"Vulnerabilities prioritized by exploitability (EPSS), fix availability, runtime reachability, and deployment context",MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-SCA-03,UCS-SCA-03,UC-SCA,Software Composition Analysis,SBOM,Validate SBOM Generation & Export — SBOM generated with complete direct + transitive dependency tree,Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-124,Deploy test fixture representing SBOM,TBD,SBOM generated with complete direct + transitive dependency tree,Compliance Score,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
DET,TC-SSCAN-01,UCS-SSCAN-03,UC-SSCAN,Secrets Security,Secrets Detection,"Validate Secret Detection Accuracy — Planted secrets detected in code, configuration, and IaC files with accurate type classification",Cloud,MOAT,Table Stakes,P1,DET-SSCAN-01,Cloud Runtime Policy (CDR),cloud_audit_logs · container_events,POV-SC-002,"Execute container/K8s attack (shell spawn, crypto-miner, reverse shell) via attack simulation (e.g., Stratus)",TBD,"Planted secrets detected in code, configuration, and IaC files with accurate type classification",Detection Accuracy,Qualitative pass,Cortex Cloud Runtime Alerts + /api/v1/alerts,Cortex Cloud,Application Security,TO AUTHOR,GENERIC SCENARIO (shared by 14 TCs) — needs purpose-built payload · NO MITRE MAPPING · NO MEASURABLE THRESHOLD
PLT,TC-SSCAN-02,UCS-SSCAN-01,UC-SSCAN,Secrets Security,AppSec Rules,"Validate Secret Detection Rule Coverage — Detection covers 100+ secret types (cloud provider keys, SaaS tokens, private keys, database credentials)",Cloud,MOAT,Table Stakes,P1,,Platform-state assertion (no detection content),,POV-SC-002,"Execute container/K8s attack (shell spawn, crypto-miner, reverse shell) via attack simulation (e.g., Stratus)",TBD,"Detection covers 100+ secret types (cloud provider keys, SaaS tokens, private keys, database credentials)",Coverage %,Qualitative pass,Cortex Cloud Runtime Alerts + /api/v1/alerts,Cortex Cloud,Application Security,"N/A — assertion, not detection",GENERIC SCENARIO (shared by 14 TCs) — needs purpose-built payload · NO MEASURABLE THRESHOLD
POS,TC-SSCAN-03,UCS-SSCAN-04,UC-SSCAN,Secrets Security,Secrets Prioritization,"Validate Secret Prioritization & Triage — Secrets prioritized by: exposure scope (public repo vs. private), validity (active vs. rotated), sensitivity (production vs…",Cloud,MOAT,Table Stakes,P1,,Posture policy assertion (no detection content),,POV-SC-016,"Commit hardcoded AWS keys, API tokens, and DB passwords to test repo (in feature branch + main)",TBD,"Secrets prioritized by: exposure scope (public repo vs. private), validity (active vs. rotated), sensitivity (production vs. development)",Triage Automation Rate,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-SSCAN-04,UCS-SSCAN-05,UC-SSCAN,Secrets Security,Git History Scan,Validate Git History Secret Scanning — Full git history scanned for secrets (not just current HEAD),Cloud,MOAT,Table Stakes,P1,,Posture policy assertion (no detection content),,POV-SC-016,"Commit hardcoded AWS keys, API tokens, and DB passwords to test repo (in feature branch + main)",TBD,Full git history scanned for secrets (not just current HEAD),MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-SSCAN-05,UCS-SSCAN-02,UC-SSCAN,Secrets Security,Remediation,Validate Secret Remediation Workflow — Auto-rotation supported for select secret types (AWS keys via IAM API),Cloud,MOAT,Table Stakes,P1,,Posture policy assertion (no detection content),,POV-SC-016,"Commit hardcoded AWS keys, API tokens, and DB passwords to test repo (in feature branch + main)",TBD,Auto-rotation supported for select secret types (AWS keys via IAM API),Remediation Success Rate,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-ASER-01,UCS-ASER-02,UC-ASER,Application Security Enterprise Readiness,Asset Inventory,"Validate AppDev Asset Inventory — Centralized inventory of all AppDev resources: VCS repos, CI/CD pipelines, container registries, artifact repositories",Cloud,MOAT,Cloud-Native,P1,,Posture policy assertion (no detection content),,POV-SC-003,"Provision 50+ net-new assets via Terraform across AWS/Azure/GCP (compute, storage, network, IAM)",TBD,"Centralized inventory of all AppDev resources: VCS repos, CI/CD pipelines, container registries, artifact repositories",Asset Discovery Coverage,Qualitative pass,Cortex Cloud Inventory (/api/v1/inventory),Cortex Cloud,Application Security,"N/A — assertion, not detection",GENERIC SCENARIO (shared by 12 TCs) — needs purpose-built payload · NO MEASURABLE THRESHOLD
POS,TC-ASER-02,UCS-ASER-03,UC-ASER,Application Security Enterprise Readiness,Supply Chain Tools,Demonstrate Supply Chain Integration — CI/CD supply chain tools integrated with security scanning at each stage (commit → build → deploy),Cloud,MOAT,Cloud-Native,P1,,Posture policy assertion (no detection content),,POV-SC-004,Deploy SageMaker endpoint + Bedrock invocation + Lambda→OpenAI + shadow GPU VM with custom LLM,TBD,CI/CD supply chain tools integrated with security scanning at each stage (commit → build → deploy),MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security,"N/A — assertion, not detection",GENERIC SCENARIO (shared by 12 TCs) — needs purpose-built payload · NO MEASURABLE THRESHOLD
POS,TC-ASER-03,UCS-ASER-04,UC-ASER,Application Security Enterprise Readiness,Application Security Policies,"Validate Application Security Policy Management — AppSec policies define scanning requirements, severity thresholds, and enforcement actions per environment",Cloud,MOAT,Table Stakes,P1,,Posture policy assertion (no detection content),,POV-SC-007,"Deploy test fixtures with intentional misconfigurations (open SGs, public buckets, over-permissive IAM)",TBD,"AppSec policies define scanning requirements, severity thresholds, and enforcement actions per environment",Compliance Score,Qualitative pass,Cortex Cloud Policies + Alerts view,Cortex Cloud,Application Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-ASER-04,UCS-ASER-05,UC-ASER,Application Security Enterprise Readiness,Application Security Rules,"Validate the mapping of security rules to CI/CD compliance frameworks (CIS github, CIS gitlab and the OWASP top 10 CI/CD) using out-of-the-box rules.",Cloud,MOAT,Table Stakes,P1,,Posture policy assertion (no detection content),,POV-SC-125,Deploy test fixture representing Application Security Rules,TBD,Custom security rules created for organization-specific coding standards and compliance requirements,Compliance Score,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
PLT,TC-ASER-05,UCS-ASER-01,UC-ASER,Application Security Enterprise Readiness,Reports and Dashboards,"Validate AppSec Reporting & Metrics — AppSec dashboard shows aggregate finding trends, MTTR for security findings, and developer engagement metrics",Cloud,MOAT,Cloud-Native,P1,,Platform-state assertion (no detection content),,POV-SC-126,Deploy test fixture representing Reports and Dashboards,TBD,"AppSec dashboard shows aggregate finding trends, MTTR for security findings, and developer engagement metrics",MTTR,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-ASER-06,UCS-ASER-06,UC-ASER,Application Security Enterprise Readiness,Backlog Baseline,Validate Security Backlog Baseline — Initial security backlog established across all onboarded applications,Cloud,MOAT,Table Stakes,P1,,Posture policy assertion (no detection content),,POV-SC-127,Deploy test fixture representing Backlog Baseline,TBD,Initial security backlog established across all onboarded applications,Remediation Success Rate,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-DEVX-01,UCS-DEVX-01,UC-DEVX,Secure Developer Experience (CICD Security_,Native Integrations,Demonstrate Native IDE & VCS Integration — repository onboarding requires <5 min per org,Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-128,Deploy test fixture representing Native Integrations,TBD,"Cortex Cloud integrates with GitHub, GitLab, Bitbucket via native apps/webhooks",Automation Rate,<5 min,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Cloud Posture Security,"N/A — assertion, not detection",—
POS,TC-DEVX-02,UCS-DEVX-02,UC-DEVX,Secure Developer Experience (CICD Security_,IDE,Demonstrate IDE Plugin Integration — VS Code / JetBrains plugin surfaces findings in developer context with real-time feedback,Cloud,LEAD,Cloud-Native,P2,,Posture policy assertion (no detection content),,POV-SC-129,Deploy test fixture representing IDE,TBD,VS Code / JetBrains plugin surfaces findings in developer context with real-time feedback,MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Cloud Posture Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
PLT,TC-DEVX-03,UCS-DEVX-03,UC-DEVX,Secure Developer Experience (CICD Security_,Branch Scans,Validate Branch Scan Coverage — Feature branches scanned automatically on creation/update,Cloud,LEAD,Table Stakes,P2,,Platform-state assertion (no detection content),,POV-SC-130,Deploy test fixture representing Branch Scans,TBD,Feature branches scanned automatically on creation/update,Coverage %,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Cloud Posture Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-DEVX-04,UCS-DEVX-04,UC-DEVX,Secure Developer Experience (CICD Security_,Pull Requests (PR),Validate Pull Request Security Checks — PR security checks run automatically with configurable pass/fail criteria,Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-131,Deploy test fixture representing Pull Requests (PR),TBD,PR security checks run automatically with configurable pass/fail criteria,Automation Rate,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Cloud Posture Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-DEVX-05,UCS-DEVX-05,UC-DEVX,Secure Developer Experience (CICD Security_,CI Scans,"Demonstrate CI Pipeline Scan Integration — Scanning integrated into CI pipelines (GitHub Actions, Jenkins, GitLab CI) via native plugins",Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-132,Deploy test fixture representing CI Scans,TBD,"Scanning integrated into CI pipelines (GitHub Actions, Jenkins, GitLab CI) via native plugins",MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Cloud Posture Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-AGRP-01,UCS-AGRP-01,UC-AGRP,Cloud Application Lifecycle Management,Business application - Manually,Validate Manual Application Grouping — grouped application shows aggregate risk across all components,Cloud,MOAT,Table Stakes,P1,,Posture policy assertion (no detection content),,POV-SC-133,Deploy test fixture representing Business application - Manually,TBD,"Applications manually defined by selecting code repos, cloud resources, and CI/CD pipelines",MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security · Cloud Posture Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-AGRP-02,UCS-AGRP-02,UC-AGRP,Cloud Application Lifecycle Management,Business application - Criteria,"Validate Criteria-Based Application Grouping — Applications auto-grouped based on defined criteria (tags, namespaces, naming conventions, CODEOWNERS)",Cloud,MOAT,Table Stakes,P1,,Posture policy assertion (no detection content),,POV-SC-134,Deploy test fixture representing Business application - Criteria,TBD,"Applications auto-grouped based on defined criteria (tags, namespaces, naming conventions, CODEOWNERS)",MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security · Cloud Posture Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-AGRP-03,UCS-AGRP-03,UC-AGRP,Cloud Application Lifecycle Management,Code-2-Cloud mapping,Demonstrate Code-to-Cloud Application Mapping — Code repository → container image → runtime deployment mapping automated,Cloud,MOAT,Cloud-Native,P1,,Posture policy assertion (no detection content),,POV-SC-009,"Commit intentionally vulnerable code (SQLi, OSS with CVE) → build image → deploy to test namespace",TBD,Code repository → container image → runtime deployment mapping automated,Automation Rate,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex Cloud,Application Security · Cloud Posture Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
PLT,TC-ASPMC-01,UCS-ASPMC-01,UC-ASPMC,ASPM Command Center,Coverage,Validate AppSec Coverage Analysis — ASPM Command Center shows scanning coverage across all onboarded applications,Cloud,MOAT,Table Stakes,P1,,Platform-state assertion (no detection content),,POV-SC-009,"Commit intentionally vulnerable code (SQLi, OSS with CVE) → build image → deploy to test namespace",TBD,ASPM Command Center shows scanning coverage across all onboarded applications,Coverage %,Qualitative pass,ASPM Command Center (/api/v1/asoc/findings),Cortex Cloud,Cloud Posture Security,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-PGE-01,UCS-PGE-01,UC-PGE,Platform Operations & Governance,Platform Integration & Extensibility,"Demonstrate Platform Integration & API Extensibility — Cortex Cloud REST APIs support automation of common operations (onboarding, policy management, finding export)",Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-135,Deploy test fixture representing Platform Integration & Extensibility,TBD,"Cortex Cloud REST APIs support automation of common operations (onboarding, policy management, finding export)",Automation Rate,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex XSIAM · Cortex Cloud,Data Retention · Extended Compute Units,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
PLT,TC-PGE-02,UCS-PGE-02,UC-PGE,Platform Operations & Governance,Data Access Management,Validate Data Access Control (RBAC) — admin roles manage full platform configuration,Cloud,LEAD,Table Stakes,P2,,Platform-state assertion (no detection content),,POV-SC-010,"Upload representative sensitive data (PII, PCI, PHI) to S3/GCS/Azure Blob with mixed access controls",TBD,"RBAC restricts data access by cloud account, resource group, or business unit",MTTD,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex XSIAM · Cortex Cloud,Data Retention · Extended Compute Units,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-PGE-03,UCS-PGE-03,UC-PGE,Platform Operations & Governance,User/Group Management and SSO,"Validate User & Group Management with SSO — SSO integration (SAML 2.0, OIDC) with corporate IdP (Okta, Azure AD, Google Workspace)",Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-136,Deploy test fixture representing User/Group Management and SSO,TBD,"SSO integration (SAML 2.0, OIDC) with corporate IdP (Okta, Azure AD, Google Workspace)",Automation Rate,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex XSIAM · Cortex Cloud,Data Retention · Extended Compute Units,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-PGE-04,UCS-PGE-04,UC-PGE,Platform Operations & Governance,Security Settings,"Validate Platform Security Settings — Security settings (session timeout, MFA enforcement, API token rotation, IP allowlisting) configurable and enforced",Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-137,Deploy test fixture representing Security Settings,TBD,"Security settings (session timeout, MFA enforcement, API token rotation, IP allowlisting) configurable and enforced",Compliance Score,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex XSIAM · Cortex Cloud,Data Retention · Extended Compute Units,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
POS,TC-PGE-05,UCS-PGE-05,UC-PGE,Platform Operations & Governance,Platform RestAPIs,"Validate REST API Functionality — Full CRUD operations available via REST API for assets, findings, policies, and compliance",Cloud,LEAD,Table Stakes,P2,,Posture policy assertion (no detection content),,POV-SC-138,Deploy test fixture representing Platform RestAPIs,TBD,"Full CRUD operations available via REST API for assets, findings, policies, and compliance",Compliance Score,Qualitative pass,Cortex Cloud Posture Dashboard + REST API,Cortex XSIAM · Cortex Cloud,Data Retention · Extended Compute Units,"N/A — assertion, not detection",NO MEASURABLE THRESHOLD
